language;allowance_id;theme;group_by;financing_category;financing_id;financing_label;financing_year;financing_type;budget_or_final;donor_type;allowance_label
fr;2243;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Les Routiers Suisses, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2244;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Fer Genève, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2245;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2246;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Centre Patronal, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2247;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Scvhweizerischer Gewerbeverband sgv, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2248;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: TCS, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2249;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: auto-schweiz, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;225;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerische Energiestiftung SES, Acteur/trice: Umweltallianz, Zürich
fr;2250;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: ASTAG, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2251;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: AGVS, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2252;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: strasseschweiz, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2253;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: ACS, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2254;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerischer Gewerbeverband sgv, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2255;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Handelskammer beider Basel, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2256;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Handelskammer beider Basel, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2257;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Wirtschaftskammer Baselland, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2258;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Wirtschaftskammer Baselland, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2259;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Bündner Gewerbeverband, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;226;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerische Energiestiftung SES, Acteur/trice: Umweltallianz, Zürich
fr;2260;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Bündener Gewerbeverbad, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2261;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Freiburger Arbeitgeberverband, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2262;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Freiburger Arbeitgeberverband, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2263;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Unam, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2264;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Unam, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2265;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: TCS Sektion Bern, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2266;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Berner KMU, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2267;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Berner KMU, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2268;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: HIV Bern, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2269;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: HIV Bern, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;227;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: BirdLife Schweiz, Acteur/trice: Umweltallianz, Zürich
fr;2270;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: HEV Bern, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2271;allowances;alphabetical;Financement des campagnes;12;24.11.2024 Arrêté fédéral 29 septembre 2023 sur l’étape d’aménagement 2023 des routes nationales;2024;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Avenergy suisse, Acteur/trice: Ja zur Sicherung der Nationalstrassen, Bern
fr;2272;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne physique;Donateur/trice: Albers Franz, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2273;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Albert Brunner Erben, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2274;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Auto-Schweiz Vereinigung, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2275;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Auto-Schweiz Vereinigung, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2276;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Avesco AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2277;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Avesco AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2278;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: AXA Versicherungen AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2279;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Baloise Versicherung AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;228;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: BirdLife Schweiz, Acteur/trice: Umweltallianz, Zürich
fr;2280;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Bank Julius Bär and Co. Ltd., Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2281;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Bobst Mex SA, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2282;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Bobst Mex SA, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
fr;2283;allowances;alphabetical;Financement des partis politiques;9;2023;;party_financing;;personne morale ou société de personnes;Donateur/trice: Bucher Industires AG, Acteur/trice: PLR.Les Libéraux-Radicaux, Bern
